"rep","node","model1","model2","identity","blens","system"
38,5,"poisson","ER",93.4065934065934,0.2,"RBD"
38,6,"poisson","ER",96.1538461538462,0.2,"RBD"
39,5,"best","poisson",97.2527472527473,0.2,"RBD"
39,6,"best","poisson",94.5054945054945,0.2,"RBD"
39,5,"best","ER",95.6043956043956,0.2,"RBD"
39,6,"best","ER",95.6043956043956,0.2,"RBD"
39,5,"poisson","ER",95.6043956043956,0.2,"RBD"
39,6,"poisson","ER",97.2527472527473,0.2,"RBD"
40,5,"best","poisson",97.2527472527473,0.2,"RBD"
40,6,"best","poisson",97.2527472527473,0.2,"RBD"
40,5,"best","ER",96.7032967032967,0.2,"RBD"
40,6,"best","ER",97.8021978021978,0.2,"RBD"
40,5,"poisson","ER",94.5054945054945,0.2,"RBD"
40,6,"poisson","ER",97.8021978021978,0.2,"RBD"
41,5,"best","poisson",97.2527472527473,0.2,"RBD"
41,6,"best","poisson",96.7032967032967,0.2,"RBD"
41,5,"best","ER",97.8021978021978,0.2,"RBD"
41,6,"best","ER",96.7032967032967,0.2,"RBD"
41,5,"poisson","ER",95.6043956043956,0.2,"RBD"
41,6,"poisson","ER",95.0549450549451,0.2,"RBD"
42,5,"best","poisson",98.3516483516484,0.2,"RBD"
42,6,"best","poisson",98.3516483516484,0.2,"RBD"
42,5,"best","ER",96.7032967032967,0.2,"RBD"
42,6,"best","ER",98.9010989010989,0.2,"RBD"
42,5,"poisson","ER",95.0549450549451,0.2,"RBD"
42,6,"poisson","ER",97.2527472527473,0.2,"RBD"
43,5,"best","poisson",93.956043956044,0.2,"RBD"
43,6,"best","poisson",93.956043956044,0.2,"RBD"
43,5,"best","ER",98.9010989010989,0.2,"RBD"
43,6,"best","ER",96.1538461538462,0.2,"RBD"
43,5,"poisson","ER",93.956043956044,0.2,"RBD"
43,6,"poisson","ER",93.4065934065934,0.2,"RBD"
44,5,"best","poisson",93.956043956044,0.2,"RBD"
44,6,"best","poisson",95.6043956043956,0.2,"RBD"
44,5,"best","ER",95.6043956043956,0.2,"RBD"
44,6,"best","ER",97.2527472527473,0.2,"RBD"
44,5,"poisson","ER",93.4065934065934,0.2,"RBD"
44,6,"poisson","ER",98.3516483516484,0.2,"RBD"
45,5,"best","poisson",96.7032967032967,0.2,"RBD"
45,6,"best","poisson",98.9010989010989,0.2,"RBD"
45,5,"best","ER",98.9010989010989,0.2,"RBD"
45,6,"best","ER",98.9010989010989,0.2,"RBD"
45,5,"poisson","ER",97.2527472527473,0.2,"RBD"
45,6,"poisson","ER",98.9010989010989,0.2,"RBD"
46,5,"best","poisson",95.0549450549451,0.2,"RBD"
46,6,"best","poisson",96.1538461538462,0.2,"RBD"
46,5,"best","ER",96.7032967032967,0.2,"RBD"
46,6,"best","ER",94.5054945054945,0.2,"RBD"
46,5,"poisson","ER",95.6043956043956,0.2,"RBD"
46,6,"poisson","ER",93.956043956044,0.2,"RBD"
47,5,"best","poisson",94.5054945054945,0.2,"RBD"
47,6,"best","poisson",95.6043956043956,0.2,"RBD"
47,5,"best","ER",92.8571428571429,0.2,"RBD"
47,6,"best","ER",93.956043956044,0.2,"RBD"
47,5,"poisson","ER",96.1538461538462,0.2,"RBD"
47,6,"poisson","ER",94.5054945054945,0.2,"RBD"
48,5,"best","poisson",96.1538461538462,0.2,"RBD"
48,6,"best","poisson",93.956043956044,0.2,"RBD"
48,5,"best","ER",97.2527472527473,0.2,"RBD"
48,6,"best","ER",95.0549450549451,0.2,"RBD"
48,5,"poisson","ER",96.7032967032967,0.2,"RBD"
48,6,"poisson","ER",95.0549450549451,0.2,"RBD"
49,5,"best","poisson",96.7032967032967,0.2,"RBD"
49,6,"best","poisson",96.7032967032967,0.2,"RBD"
49,5,"best","ER",95.6043956043956,0.2,"RBD"
49,6,"best","ER",96.1538461538462,0.2,"RBD"
49,5,"poisson","ER",98.3516483516484,0.2,"RBD"
49,6,"poisson","ER",94.5054945054945,0.2,"RBD"
50,5,"best","poisson",99.4505494505495,0.2,"RBD"
50,6,"best","poisson",99.4505494505495,0.2,"RBD"
50,5,"best","ER",98.3516483516484,0.2,"RBD"
50,6,"best","ER",99.4505494505495,0.2,"RBD"
50,5,"poisson","ER",97.8021978021978,0.2,"RBD"
50,6,"poisson","ER",98.9010989010989,0.2,"RBD"
51,5,"best","poisson",96.1538461538462,0.2,"RBD"
51,6,"best","poisson",96.1538461538462,0.2,"RBD"
51,5,"best","ER",97.2527472527473,0.2,"RBD"
51,6,"best","ER",97.8021978021978,0.2,"RBD"
51,5,"poisson","ER",95.6043956043956,0.2,"RBD"
51,6,"poisson","ER",96.7032967032967,0.2,"RBD"
52,5,"best","poisson",96.7032967032967,0.2,"RBD"
52,6,"best","poisson",97.2527472527473,0.2,"RBD"
